custom_id,"(000,jobs)","(100,days)","(116th,congress)","(2019,congressional)","(21st,century)","(6,million)","(9,11)","(abortion,survivors)","(access,quality)","(act,2019)","(affordable,care)","(affordable,health)","(affordable,housing)","(african,american)","(ag,barr)","(air,force)","(alive,abortion)","(american,families)","(american,people)","(american,workers)","(anti,semitic)","(anti,semitism)","(art,competition)","(attorney,barr)","(background,checks)","(bipartisan,bill)","(bipartisan,legislation)","(border,patrol)","(border,security)","(border,wall)","(born,alive)","(brave,women)","(capitol,hill)","(care,act)","(care,system)","(child,care)","(civil,rights)","(clean,energy)","(clean,water)","(climate,change)","(climate,crisis)","(climateactionnow,act)","(committee,hearing)","(common,sense)","(congressional,art)","(congressional,delegation)","(congressional,district)","(continue,fight)","(continue,support)","(counsel,mueller)","(create,jobs)","(crisis,border)","(crisis,southern)","(dc,office)","(disaster,relief)","(discharge,petition)","(domestic,violence)","(donald,trump)","(drug,prices)","(economic,development)","(economic,growth)","(election,day)","(emergency,declaration)","(equal,pay)","(existing,conditions)","(fairness,act)","(family,friends)","(farm,bill)","(farmers,ranchers)","(federal,agency)","(federal,employees)","(federal,funding)","(federal,government)","(federal,workers)","(forthepeople,act)","(forward,continuing)","(forward,seeing)","(free,internet)","(future,generations)","(george,bush)","(government,shutdown)","(green,deal)","(gt,gt)","(gun,violence)","(happy,birthday)","(happy,easter)","(health,care)","(health,insurance)","(homeland,security)","(house,democrats)","(house,dems)","(house,floor)","(house,passed)","(house,representatives)","(house,senate)","(human,rights)","(humanitarian,crisis)","(immigration,system)","(introduced,bill)","(issues,facing)","(join,colleagues)","(judiciary,committee)","(king,jr)","(law,enforcement)","(lives,lost)","(look,forward)","(looking,forward)","(loved,ones)","(low,income)","(luther,king)","(martin,luther)","(maternal,health)","(medical,care)","(mental,health)","(middle,class)","(million,americans)","(millions,americans)","(mobile,office)","(move,forward)","(mueller,investigation)","(mueller,report)","(national,emergency)","(national,guard)","(national,park)","(national,parks)","(national,security)","(natural,resources)","(north,carolina)","(office,hours)","(op,ed)","(opioid,crisis)","(opioid,epidemic)","(paris,agreement)","(passed,house)","(past,time)","(paycheck,fairness)","(paycheckfairness,act)","(paying,jobs)","(people,deserve)","(people,pre)","(please,join)","(pre,existing)","(prescription,drug)","(prescription,drugs)","(president,george)","(president,realdonaldtrump)","(president,trump)","(press,conference)","(pro,growth)","(protection,act)","(proud,cosponsor)","(proud,join)","(proud,stand)","(proud,support)","(public,health)","(public,lands)","(public,service)","(puerto,rico)","(quality,affordable)","(read,statement)","(reopen,government)","(robert,mueller)","(rule,law)","(rural,communities)","(save,lives)","(savethenet,act)","(school,students)","(secure,border)","(senate,floor)","(sent,letter)","(service,country)","(sexual,assault)","(signed,law)","(social,security)","(south,carolina)","(southern,border)","(special,counsel)","(sri,lanka)","(subcommittee,hearing)","(supreme,court)","(survivors,protection)","(taking,time)","(task,force)","(tax,cuts)","(tax,reform)","(tax,returns)","(thank,service)","(time,congress)","(town,hall)","(town,halls)","(trump,admin)","(trump,administration)","(trump,campaign)","(unemployment,rate)","(victims,families)","(violence,women)","(voting,rights)","(watch,live)","(white,house)","(women,act)",name,party,position,score_0,score_115,score_116,state
476,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,3,1,0,0,0,2,1,0,0,2,0,0,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,6,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,18,0,0,Louie Gohmert,R,H,0.8235294117647058,0.8043478260869565,0.8888888888888888,Texas 1st District
156,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,7,2,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,10,0,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,7,0,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,1,0,1,4,1,Lucille Roybal-Allard,D,H,0.12396694214876032,0.1595744680851064,0.0,California 40th District
227,0,0,1,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,5,0,1,1,1,1,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,1,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,4,1,0,0,0,0,3,0,0,2,3,2,1,2,1,0,3,0,0,19,2,1,3,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,3,5,2,3,1,1,1,2,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,2,0,2,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,4,1,1,0,3,Lucy McBath,D,H,0.0,,0.0,Georgia 6th District
470,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,9,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,Mac Thornberry,R,H,0.9674796747967479,0.9791666666666666,0.925925925925926,Texas 13th District
441,0,2,0,0,1,0,0,0,0,0,2,0,0,0,6,0,0,0,7,0,0,1,0,7,4,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,1,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,13,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,3,0,0,2,7,3,0,0,0,0,0,0,1,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,1,1,6,0,0,1,0,1,0,1,0,1,0,0,0,0,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,3,0,2,1,2,Madeleine Dean,D,H,0.0,,0.0,Pennsylvania 4th District
491,0,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,1,3,1,1,5,2,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,1,0,0,1,0,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,2,0,0,2,1,0,0,1,1,2,0,0,2,0,0,0,2,1,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,4,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,3,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,Marc Veasey,D,H,0.17647058823529413,0.2258064516129032,0.0,Texas 33rd District
404,0,1,1,0,0,2,0,0,0,1,0,0,1,1,1,0,0,2,8,3,0,1,1,0,1,0,0,0,0,1,0,0,2,0,1,0,3,0,3,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,2,2,0,1,0,1,4,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,0,0,1,1,2,0,1,0,0,0,1,0,2,0,0,1,2,0,2,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,3,0,1,0,0,1,1,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,2,1,1,Marcia L. Fudge,D,H,0.13445378151260504,0.1720430107526882,0.0,Ohio 11th District
418,0,1,0,1,2,0,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,0,1,5,2,1,1,0,2,0,0,0,1,3,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,3,0,0,0,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,3,2,3,0,1,0,9,2,0,0,0,5,3,0,0,1,0,0,0,0,1,3,0,1,2,0,0,5,0,1,0,0,23,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,3,0,4,3,0,0,0,0,0,0,2,1,0,1,3,0,0,1,5,0,0,1,3,0,0,0,2,Marcy Kaptur,D,H,0.18333333333333326,0.23655913978494625,0.0,Ohio 9th District
206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,Mario Diaz-Balart,R,H,0.9243697478991596,0.946236559139785,0.8461538461538461,Florida 25th District
341,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,3,0,Mark Amodei,R,H,0.9833333333333332,0.9893617021276596,0.9615384615384616,Nevada 2nd District
124,0,2,0,2,0,0,0,0,1,0,0,5,0,3,5,0,0,0,8,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,0,9,1,0,14,0,0,0,0,0,0,2,0,Mark DeSaulnier,D,H,0.08264462809917356,0.10638297872340426,0.0,California 11th District
464,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,0,2,0,6,0,0,0,0,2,0,1,0,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,7,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,7,2,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,Mark Green,R,H,0.9629629629629628,,0.9629629629629628,Tennessee 7th District
389,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,3,0,0,0,2,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,2,0,Mark Meadows,R,H,0.8916666666666667,0.8924731182795699,0.8888888888888888,North Carolina 11th District
533,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,8,1,2,1,1,5,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,7,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,2,1,3,0,0,2,1,0,0,0,1,1,3,1,1,0,0,0,0,0,0,1,2,0,0,1,6,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,2,1,4,0,0,3,0,0,0,3,4,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,14,4,3,11,0,0,0,0,0,0,2,0,Mark Pocan,D,H,0.09734513274336284,0.12790697674418605,0.0,Wisconsin 2nd District
157,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,6,2,0,0,0,3,2,0,0,0,0,1,0,0,1,3,0,3,1,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,5,0,0,2,0,0,0,0,2,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,3,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,0,3,0,0,2,0,1,0,0,6,1,0,0,0,0,0,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,1,3,0,0,Mark Takano,D,H,0.14049586776859505,0.18085106382978725,0.0,California 41st District
397,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,2,1,1,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mark Walker,R,H,0.9391304347826088,0.9230769230769232,1.0,North Carolina 6th District
420,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1,0,0,0,4,6,0,0,1,0,0,4,0,0,3,1,1,2,0,0,0,1,0,2,0,1,0,0,0,1,4,2,1,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,6,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,Markwayne Mullin,R,H,0.9338842975206612,0.9255319148936171,0.9629629629629628,Oklahoma 2nd District
102,1,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,5,0,0,1,0,2,0,1,0,0,0,0,0,2,0,1,0,0,1,5,8,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,Martha Roby,R,H,0.950413223140496,0.9578947368421052,0.9230769230769232,Alabama 2nd District
442,0,1,0,0,0,0,0,0,0,0,1,1,0,0,12,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,2,4,1,0,2,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,1,0,2,0,2,8,2,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,Mary-Gay Scanlon,D,H,0.06666666666666668,0.6666666666666666,0.0,Pennsylvania 5th District
445,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,4,6,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,3,0,0,1,0,0,0,0,5,1,0,0,2,1,3,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,1,0,6,0,0,3,1,0,4,1,0,1,0,0,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,4,0,0,0,1,0,0,0,4,2,2,0,0,1,0,0,0,2,0,3,2,0,0,1,0,0,0,1,0,0,0,9,0,1,1,0,0,1,0,0,7,0,1,0,0,0,2,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,Matt Cartwright,D,H,0.2457627118644068,0.30526315789473685,0.0,Pennsylvania 8th District
200,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,Matt Gaetz,R,H,0.8333333333333334,0.8105263157894737,0.92,Florida 1st District
362,0,1,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,6,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,3,6,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,0,0,0,0,0,1,1,0,0,1,Max Rose,D,H,0.0,,0.0,New York 11th District
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,Maxine Waters,D,H,0.09016393442622953,0.11578947368421053,0.0,California 43rd District
483,0,0,0,0,2,1,0,1,6,0,0,0,0,0,0,0,1,1,20,2,0,2,2,1,0,1,0,0,0,0,4,1,0,0,4,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,35,6,0,2,0,1,2,0,0,2,2,0,0,2,0,0,0,1,0,0,7,1,0,0,0,0,0,4,0,1,1,0,1,2,0,2,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,14,5,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,11,4,1,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Michael Burgess,R,H,0.9586776859504132,0.9574468085106383,0.9629629629629628,Texas 26th District
484,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Michael Cloud,R,H,0.8947368421052632,0.9090909090909092,0.8888888888888888,Texas 27th District
437,1,0,6,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,3,1,0,1,0,0,5,2,0,0,4,0,0,0,0,1,1,1,0,0,5,5,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,13,1,0,1,0,1,0,0,1,3,1,0,0,0,0,4,0,2,2,0,0,0,12,0,1,0,0,0,3,2,0,1,1,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,2,1,2,4,0,1,0,0,0,0,0,0,1,7,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,3,0,1,1,0,1,0,0,0,2,0,0,0,1,3,1,0,1,3,2,0,0,0,3,25,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,Michael Doyle,D,H,0.18333333333333326,0.23404255319148934,0.0,Pennsylvania 18th District
231,1,0,6,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,3,1,0,1,0,0,5,2,0,0,4,0,0,0,0,1,1,1,0,0,5,5,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,13,1,0,1,0,1,0,0,1,3,1,0,0,0,0,4,0,2,2,0,0,0,12,0,1,0,0,0,3,2,0,1,1,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,2,1,2,4,0,1,0,0,0,0,0,0,1,7,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,1,1,4,1,2,1,0,0,0,3,0,1,1,0,1,0,0,0,2,0,0,0,1,3,1,0,1,3,2,0,0,0,3,25,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,Michael F.Q. San Nicolas,D,H,,,,Guam At-Large
